SITENAME,DATE,SALINITY ,TN,TP
TS/Ph1a,2003-07-01,0.0,25.654,0.08
TS/Ph1a,2003-07-04,0.0,28.495,0.10
TS/Ph1a,2003-07-07,0.0,29.994,0.06
TS/Ph1a,2003-07-10,0.0,26.815,0.07
TS/Ph1a,2003-07-25,0.0,49.050,0.06
TS/Ph1a,2003-07-28,0.0,60.963,-9999.00
TS/Ph1a,2003-07-31,0.0,52.692,0.13
TS/Ph1a,2003-08-03,0.0,45.347,0.09
TS/Ph1a,2003-08-06,0.0,45.391,0.07
TS/Ph1a,2003-08-09,0.0,43.580,0.07
TS/Ph1a,2003-08-11,0.0,45.719,0.10
TS/Ph1a,2003-08-15,0.0,25.586,0.08
TS/Ph1a,2003-08-18,0.0,24.923,0.10
TS/Ph1a,2003-08-21,0.0,27.087,0.07
TS/Ph1a,2003-08-24,0.0,25.556,0.09
TS/Ph1a,2003-08-27,0.0,24.625,0.09
TS/Ph1a,2003-08-30,0.0,26.347,0.12
TS/Ph1a,2003-09-02,0.0,23.632,0.09
TS/Ph1a,2003-09-03,0.0,26.296,0.18
TS/Ph1a,2003-09-06,0.0,30.814,0.08
TS/Ph1a,2003-09-09,0.0,-9999.000,-9999.00
TS/Ph1a,2003-09-12,0.0,-9999.000,-9999.00
TS/Ph1a,2003-09-15,0.0,-9999.000,-9999.00
TS/Ph1a,2003-09-18,0.0,-9999.000,-9999.00
TS/Ph1a,2003-09-21,0.0,-9999.000,0.20
TS/Ph1a,2003-09-24,0.0,-9999.000,0.16
TS/Ph1a,2003-09-27,0.0,-9999.000,0.15
TS/Ph1a,2003-09-30,0.0,-9999.000,-9999.00
TS/Ph1a,2003-10-03,0.0,-9999.000,0.09
TS/Ph1a,2003-10-06,0.0,-9999.000,0.13
TS/Ph1a,2003-10-09,0.0,-9999.000,-9999.00
TS/Ph1a,2003-10-12,0.0,-9999.000,0.12
TS/Ph1a,2003-10-14,0.0,-9999.000,0.11
TS/Ph1a,2003-10-18,0.0,134.830,-9999.00
TS/Ph1a,2003-10-21,0.0,125.010,-9999.00
TS/Ph1a,2003-10-24,0.0,139.815,-9999.00
TS/Ph1a,2003-10-27,0.0,55.836,0.16
TS/Ph1a,2003-10-30,0.0,52.051,0.16
TS/Ph1a,2003-11-02,0.0,44.404,0.22
TS/Ph1a,2003-11-05,0.0,43.695,0.11
TS/Ph1a,2003-11-08,0.0,37.968,0.10
TS/Ph1a,2003-11-11,0.0,-9999.000,-9999.00
TS/Ph1a,2003-11-12,0.0,39.599,0.28
TS/Ph1a,2003-11-15,0.0,33.951,0.29
TS/Ph1a,2003-11-18,0.0,23.846,0.24
TS/Ph1a,2003-11-21,0.0,54.016,-9999.00
TS/Ph1a,2003-11-24,0.0,28.521,0.13
TS/Ph1a,2003-11-27,0.0,26.417,0.12
TS/Ph1a,2003-11-30,0.0,25.740,0.12
TS/Ph1a,2003-12-03,0.0,24.171,0.27
TS/Ph1a,2003-12-06,0.0,30.497,0.28
TS/Ph1a,2003-12-09,0.0,25.694,0.13
TS/Ph1a,2003-12-11,0.0,27.484,0.15
TS/Ph1a,2003-12-14,0.0,38.899,0.14
TS/Ph1a,2003-12-17,0.0,42.091,-9999.00
TS/Ph1a,2003-12-20,0.0,36.058,0.12
TS/Ph1a,2003-12-23,0.0,29.097,0.12
TS/Ph1a,2003-12-26,0.0,26.577,0.08
TS/Ph1a,2003-12-29,0.0,24.898,0.06
TS/Ph1a,2004-01-01,0.0,27.652,0.11
TS/Ph1a,2004-01-04,0.0,43.046,0.07
TS/Ph1a,2004-07-29,0.0,64.214,-9999.00
TS/Ph1a,2004-08-01,0.0,35.641,0.19
TS/Ph1a,2004-08-04,0.0,30.457,0.13
TS/Ph1a,2004-08-07,0.0,21.615,0.15
TS/Ph1a,2004-08-10,0.0,22.831,0.14
TS/Ph1a,2004-08-13,0.0,26.318,0.12
TS/Ph1a,2004-08-16,0.0,27.188,0.16
TS/Ph1a,2004-08-19,0.0,34.744,0.19
TS/Ph1a,2004-08-22,0.0,15.212,0.20
TS/Ph1a,2004-08-25,0.0,-9999.000,0.19
TS/Ph1a,2004-08-28,0.0,14.284,0.10
TS/Ph1a,2004-08-31,0.0,27.311,0.15
TS/Ph1a,2004-09-03,0.0,19.130,0.17
TS/Ph1a,2004-09-06,0.0,19.195,0.09
TS/Ph1a,2004-09-09,0.0,20.059,0.22
TS/Ph1a,2004-09-12,0.0,16.809,0.16
TS/Ph1a,2004-09-15,0.0,17.708,0.12
TS/Ph1a,2004-09-18,0.0,16.701,0.25
TS/Ph1a,2004-09-21,0.0,16.658,-9999.00
TS/Ph1a,2004-09-24,0.0,21.307,0.39
TS/Ph1a,2004-09-27,0.0,16.587,0.27
TS/Ph1a,2004-09-30,0.0,19.060,0.05
TS/Ph1a,2004-10-03,0.0,21.593,0.05
TS/Ph1a,2004-10-06,0.0,23.039,0.05
TS/Ph1a,2004-10-09,0.0,23.166,0.07
TS/Ph1a,2004-10-15,0.0,21.053,0.09
