SITENAME,DATE,SALINITY,TN,TP
TS/PH6a,2010-06-06,24.7,74.308,1.19
TS/PH6a,2010-06-09,23.9,78.725,1.05
TS/PH6a,2010-06-12,23.4,75.737,0.70
TS/PH6a,2010-06-15,25.6,77.645,0.88
TS/PH6a,2010-06-18,25.3,78.912,0.86
TS/PH6a,2010-06-21,17.2,84.575,0.39
TS/PH6a,2010-06-24,10.8,85.242,0.37
TS/PH6a,2010-06-27,6.6,96.317,0.26
TS/PH6a,2010-06-28,6.6,125.377,0.40
TS/PH6a,2010-07-01,17.6,59.121,0.48
TS/PH6a,2010-07-04,19.8,65.183,1.23
TS/PH6a,2010-07-07,18.6,55.074,0.23
TS/PH6a,2010-07-10,7.3,60.056,0.18
TS/PH6a,2010-07-13,4.0,63.092,0.20
TS/PH6a,2010-07-16,2.8,58.752,0.19
TS/PH6a,2010-07-19,2.1,57.069,0.18
TS/PH6a,2010-07-20,1.7,66.216,0.47
TS/PH6a,2010-07-23,1.8,77.327,0.13
TS/PH6a,2010-07-26,1.5,82.929,0.15
TS/PH6a,2010-07-29,1.5,72.673,0.16
TS/PH6a,2010-08-01,1.4,65.121,0.15
TS/PH6a,2010-08-04,1.4,57.014,0.16
TS/PH6a,2010-08-07,13.0,70.885,0.20
TS/PH6a,2010-08-10,2.2,52.416,0.20
TS/PH6a,2010-08-12,12.7,64.651,0.39
TS/PH6a,2010-08-16,1.9,90.120,0.23
TS/PH6a,2010-08-19,1.2,77.425,0.12
TS/PH6a,2010-08-22,1.1,95.028,0.13
TS/PH6a,2010-08-25,1.1,82.569,0.14
TS/PH6a,2010-08-28,1.0,89.590,0.19
TS/PH6a,2010-08-31,1.0,80.816,0.12
TS/PH6a,2010-09-03,0.9,66.124,0.14
TS/PH6a,2010-09-06,0.9,68.962,0.14
TS/PH6a,2010-09-09,1.2,75.478,0.19
TS/PH6a,2010-09-12,1.1,68.783,0.19
TS/PH6a,2010-09-14,0.7,52.571,0.24
TS/PH6a,2010-09-17,0.6,47.747,0.19
TS/PH6a,2010-09-20,0.5,42.971,0.18
TS/PH6a,2010-09-23,0.5,40.539,0.13
TS/PH6a,2010-09-26,0.5,39.856,0.15
TS/PH6a,2010-09-29,0.5,36.272,0.20
TS/PH6a,2010-10-02,0.3,38.708,0.18
TS/PH6a,2010-10-04,0.3,45.531,0.22
TS/PH6a,2010-10-08,0.3,54.632,3.03
TS/PH6a,2010-10-11,0.3,30.680,1.04
TS/PH6a,2010-10-14,0.3,26.124,1.12
TS/PH6a,2010-10-17,0.4,22.459,1.03
TS/PH6a,2010-10-20,0.4,21.244,1.12
TS/PH6a,2010-10-23,0.4,19.437,1.17
TS/PH6a,2010-10-26,0.4,22.234,1.13
TS/PH6a,2010-10-29,0.5,25.737,1.24
TS/PH6a,2010-11-01,0.5,26.800,1.22
TS/PH6a,2010-11-03,0.5,25.292,1.54
TS/PH6a,2010-11-06,0.5,27.506,0.21
TS/PH6a,2010-11-09,0.5,27.757,0.19
TS/PH6a,2010-11-12,0.5,26.698,0.15
TS/PH6a,2010-11-15,0.5,24.826,0.24
TS/PH6a,2010-11-18,2.6,37.972,-9999.00
TS/PH6a,2010-11-21,1.0,25.266,0.18
TS/PH6a,2010-11-24,0.6,28.428,0.21
TS/PH6a,2010-11-27,0.6,29.378,0.17
TS/PH6a,2010-11-30,0.6,29.104,0.17
TS/PH6a,2010-12-03,0.6,28.972,0.19
TS/PH6a,2010-12-06,0.6,50.792,0.22
TS/PH6a,2010-12-09,0.6,31.650,0.17
TS/PH6a,2010-12-12,0.6,38.426,0.18
TS/PH6a,2010-12-13,0.5,33.377,0.23
TS/PH6a,2010-12-16,0.6,34.928,0.25
TS/PH6a,2010-12-19,0.6,33.713,0.26
TS/PH6a,2010-12-22,0.6,37.159,0.29
TS/PH6a,2010-12-25,0.7,38.128,0.28
TS/PH6a,2010-12-28,0.7,41.290,0.24
TS/PH6a,2010-12-31,0.7,34.266,0.23
TS/PH6a,2011-01-03,0.7,33.226,0.24
TS/PH6a,2011-01-06,0.7,35.509,0.29
TS/PH6a,2011-01-09,0.8,38.383,0.44
TS/PH6a,2011-01-10,0.8,35.547,0.39
TS/PH6a,2011-01-13,0.9,73.346,0.26
TS/PH6a,2011-01-16,1.0,74.471,0.19
TS/PH6a,2011-01-19,0.8,73.488,0.20
TS/PH6a,2011-01-22,0.6,51.051,0.20
TS/PH6a,2011-01-25,0.7,55.954,0.21
TS/PH6a,2011-01-28,0.7,52.442,0.17
TS/PH6a,2011-01-31,0.7,49.957,0.22
TS/PH6a,2011-02-03,0.6,52.164,0.26
TS/PH6a,2011-02-06,0.7,56.869,0.23
TS/PH6a,2011-02-09,0.7,60.454,0.25
TS/PH6a,2011-02-12,0.7,55.945,0.16
TS/PH6a,2011-02-15,0.7,68.712,0.35
TS/PH6a,2011-02-18,0.7,71.008,0.22
TS/PH6a,2011-02-21,0.7,67.856,0.29
TS/PH6a,2011-02-24,0.8,74.031,0.33
TS/PH6a,2011-02-27,0.8,86.947,0.33
TS/PH6a,2011-03-02,0.9,64.338,0.21
TS/PH6a,2011-03-05,1.1,80.236,0.34
TS/PH6a,2011-03-08,2.1,71.498,0.29
TS/PH6a,2011-03-11,7.4,65.236,0.46
TS/PH6a,2011-03-14,3.0,81.164,0.48
TS/PH6a,2011-03-17,2.6,83.114,0.50
TS/PH6a,2011-03-20,3.8,76.259,0.82
TS/PH6a,2011-03-21,7.0,74.619,1.15
TS/PH6a,2011-03-24,6.6,73.216,0.37
TS/PH6a,2011-03-27,13.8,-9999.000,-9999.00
TS/PH6a,2011-03-30,16.9,65.805,0.34
TS/PH6a,2011-04-02,18.7,63.707,0.33
TS/PH6a,2011-04-05,19.1,60.140,0.34
TS/PH6a,2011-04-08,16.5,68.555,0.56
TS/PH6a,2011-04-11,17.8,65.121,0.73
TS/PH6a,2011-04-13,21.7,65.543,0.61
TS/PH6a,2011-04-16,24.3,58.699,0.15
TS/PH6a,2011-04-19,25.8,62.597,0.20
TS/PH6a,2011-04-22,26.3,59.733,0.27
TS/PH6a,2011-04-25,25.8,70.598,0.43
TS/PH6a,2011-04-28,26.6,71.476,0.30
TS/PH6a,2011-05-01,28.1,72.471,0.35
TS/PH6a,2011-05-03,28.4,72.276,0.53
TS/PH6a,2011-05-07,29.1,66.387,0.48
TS/PH6a,2011-05-10,30.5,68.791,0.89
TS/PH6a,2011-05-13,30.7,80.013,0.55
TS/PH6a,2011-05-16,31.0,76.639,0.13
TS/PH6a,2011-05-19,31.8,64.805,0.20
TS/PH6a,2011-05-22,32.5,62.045,0.43
TS/PH6a,2011-05-25,32.9,70.609,0.58
TS/PH6a,2011-05-28,33.0,72.629,0.54
TS/PH6a,2011-05-31,33.7,71.975,0.26
TS/PH6a,2011-06-03,34.3,82.328,0.27
TS/PH6a,2011-06-06,35.0,77.675,0.39
TS/PH6a,2011-06-09,36.2,67.571,0.35
TS/PH6a,2011-06-12,36.1,67.097,0.28
TS/PH6a,2011-06-14,36.9,65.413,0.23
TS/PH6a,2011-06-18,37.5,60.415,0.51
TS/PH6a,2011-06-21,37.5,57.546,0.48
TS/PH6a,2011-06-24,38.2,53.239,0.47
TS/PH6a,2011-06-27,39.1,60.137,0.48
TS/PH6a,2011-06-30,38.2,63.215,0.72
TS/PH6a,2011-07-03,37.2,59.279,0.55
TS/PH6a,2011-07-06,37.5,51.326,0.61
TS/PH6a,2011-07-09,33.1,52.445,0.66
TS/PH6a,2011-07-11,28.9,61.554,0.71
TS/PH6a,2011-07-14,26.0,76.434,0.28
TS/PH6a,2011-07-17,27.6,72.270,0.40
TS/PH6a,2011-07-20,22.4,63.175,0.26
TS/PH6a,2011-07-23,18.8,64.453,0.31
TS/PH6a,2011-07-26,18.0,69.397,0.28
TS/PH6a,2011-07-29,17.2,75.900,0.31
TS/PH6a,2011-08-01,16.5,80.756,0.39
TS/PH6a,2011-08-02,35.0,84.791,0.51
TS/PH6a,2011-08-05,23.3,75.550,0.20
TS/PH6a,2011-08-08,18.1,89.715,0.26
TS/PH6a,2011-08-11,13.7,95.310,0.22
TS/PH6a,2011-08-14,10.9,93.107,0.20
TS/PH6a,2011-08-17,8.8,83.928,0.22
TS/PH6a,2011-08-20,7.6,85.636,0.23
TS/PH6a,2011-08-23,6.8,86.245,0.18
TS/PH6a,2011-08-26,5.2,82.370,0.15
TS/PH6a,2011-08-29,13.5,71.459,0.27
TS/PH6a,2011-09-01,20.7,67.900,0.16
TS/PH6a,2011-09-04,8.9,66.139,0.27
TS/PH6a,2011-09-07,5.1,68.808,0.23
TS/PH6a,2011-09-10,4.6,77.210,0.18
TS/PH6a,2011-09-13,4.1,80.477,0.17
TS/PH6a,2011-09-16,3.6,65.382,0.20
TS/PH6a,2011-09-19,3.5,57.338,0.19
TS/PH6a,2011-09-22,3.4,63.326,0.16
TS/PH6a,2011-09-25,3.1,55.271,0.16
TS/PH6a,2011-09-28,2.5,54.336,0.18
TS/PH6a,2011-10-01,1.9,48.662,0.17
TS/PH6a,2011-10-04,0.0,52.339,0.35
TS/PH6a,2011-10-05,1.8,50.644,0.28
TS/PH6a,2011-10-08,1.8,41.076,0.37
TS/PH6a,2011-10-11,1.8,43.409,0.31
TS/PH6a,2011-10-14,2.5,47.604,0.37
TS/PH6a,2011-10-17,1.7,41.396,0.34
TS/PH6a,2011-10-20,1.1,34.430,0.31
TS/PH6a,2011-10-23,0.9,32.062,0.38
TS/PH6a,2011-10-26,0.9,34.261,0.36
TS/PH6a,2011-10-29,0.9,32.046,0.34
TS/PH6a,2011-11-01,0.8,33.924,0.33
TS/PH6a,2011-11-04,0.9,33.491,0.36
TS/PH6a,2011-11-07,0.9,37.348,0.35
TS/PH6a,2011-11-09,0.9,38.529,0.37
TS/PH6a,2011-11-12,1.0,47.144,0.36
TS/PH6a,2011-11-15,1.0,47.254,0.26
TS/PH6a,2011-11-18,1.1,49.310,0.26
TS/PH6a,2011-11-21,1.1,48.599,0.26
TS/PH6a,2011-11-24,1.1,49.432,0.25
TS/PH6a,2011-11-27,1.2,53.922,0.24
TS/PH6a,2011-11-30,1.1,55.611,0.26
TS/PH6a,2011-12-03,1.2,56.752,0.24
TS/PH6a,2011-12-06,1.2,62.995,0.25
TS/PH6a,2011-12-09,1.2,65.586,0.28
TS/PH6a,2011-12-12,1.2,74.109,0.33
TS/PH6a,2011-12-13,1.1,66.130,0.23
TS/PH6a,2011-12-16,1.3,59.315,0.17
TS/PH6a,2011-12-19,1.3,73.790,0.23
TS/PH6a,2011-12-22,1.4,65.228,0.21
TS/PH6a,2011-12-25,1.4,68.882,0.22
TS/PH6a,2011-12-28,1.5,73.460,0.22
TS/PH6a,2011-12-31,1.5,70.436,0.23
TS/PH6a,2012-01-03,1.5,80.839,0.22
TS/PH6a,2012-01-06,1.4,85.686,0.24
TS/PH6a,2012-01-09,1.3,77.488,0.29
TS/PH6a,2012-01-11,1.3,80.597,0.30
TS/PH6a,2012-01-14,1.2,104.663,0.59
TS/PH6a,2012-01-17,1.4,94.285,0.23
TS/PH6a,2012-01-20,1.3,113.678,0.22
TS/PH6a,2012-01-23,1.3,123.987,0.21
TS/PH6a,2012-01-26,3.3,98.338,0.35
TS/PH6a,2012-01-29,8.1,77.439,0.30
TS/PH6a,2012-02-01,2.6,118.008,0.28
TS/PH6a,2012-02-04,1.8,112.640,0.25
TS/PH6a,2012-02-07,3.7,104.123,0.28
TS/PH6a,2012-02-10,15.0,57.499,0.23
TS/PH6a,2012-02-13,13.0,61.240,0.39
TS/PH6a,2012-02-16,7.7,73.341,0.38
TS/PH6a,2012-02-19,11.1,66.133,0.53
TS/PH6a,2012-02-21,15.8,54.318,0.45
TS/PH6a,2012-02-24,15.0,54.880,0.35
TS/PH6a,2012-02-27,18.8,58.589,0.28
TS/PH6a,2012-03-01,11.4,62.569,0.24
TS/PH6a,2012-03-04,11.3,65.291,0.28
TS/PH6a,2012-03-07,10.6,61.899,0.27
TS/PH6a,2012-03-10,9.3,74.385,0.49
TS/PH6a,2012-03-13,18.2,57.667,0.22
TS/PH6a,2012-03-16,15.2,62.698,0.28
TS/PH6a,2012-03-19,15.6,60.911,0.30
TS/PH6a,2012-03-21,19.0,64.003,0.63
TS/PH6a,2012-03-24,22.5,60.138,0.55
TS/PH6a,2012-03-27,24.9,61.445,0.76
TS/PH6a,2012-03-30,26.2,57.761,0.45
TS/PH6a,2012-04-02,27.7,62.979,0.51
TS/PH6a,2012-04-05,28.6,51.058,0.43
TS/PH6a,2012-04-08,28.8,47.065,0.38
TS/PH6a,2012-04-11,28.8,53.441,0.57
TS/PH6a,2012-04-14,30.1,50.030,0.23
TS/PH6a,2012-04-17,30.2,48.527,0.26
TS/PH6a,2012-04-20,30.5,54.487,0.61
TS/PH6a,2012-04-23,22.1,48.200,1.21
TS/PH6a,2012-04-25,23.6,50.752,0.59
TS/PH6a,2012-04-29,20.5,64.945,0.45
TS/PH6a,2012-05-02,14.0,55.029,0.21
TS/PH6a,2012-05-05,11.2,51.722,0.22
TS/PH6a,2012-05-08,10.9,50.473,0.30
TS/PH6a,2012-05-11,14.4,51.317,0.34
TS/PH6a,2012-05-14,12.0,56.868,0.32
TS/PH6a,2012-05-16,9.4,64.153,0.39
TS/PH6a,2012-06-24,1.6,29.419,0.13
TS/PH6a,2012-06-27,5.0,46.303,0.38
TS/PH6a,2012-06-30,4.7,49.265,0.18
TS/PH6a,2012-07-03,1.6,49.183,0.19
TS/PH6a,2012-07-06,1.3,47.302,0.19
TS/PH6a,2012-07-09,1.2,52.543,0.17
TS/PH6a,2012-07-12,1.1,32.597,0.13
TS/PH6a,2012-07-15,1.0,49.283,0.17
TS/PH6a,2012-07-18,0.8,45.047,0.19
TS/PH6a,2012-07-19,2.0,57.374,0.47
TS/PH6a,2012-07-25,0.6,41.200,0.18
TS/PH6a,2012-07-28,0.6,46.821,0.17
TS/PH6a,2012-07-31,0.6,45.547,0.20
TS/PH6a,2012-08-03,0.7,44.615,0.16
TS/PH6a,2012-08-06,0.7,44.867,-9999.00
TS/PH6a,2012-08-09,0.7,42.706,0.20
TS/PH6a,2012-08-12,0.6,44.727,0.20
TS/PH6a,2012-08-14,0.6,43.680,0.23
TS/PH6a,2012-08-18,1.5,44.739,0.49
TS/PH6a,2012-09-15,0.6,49.918,0.57
TS/PH6a,2012-09-18,0.6,48.323,0.37
TS/PH6a,2012-09-21,0.6,49.655,0.46
TS/PH6a,2012-09-24,0.6,44.654,0.35
TS/PH6a,2012-09-27,0.6,46.279,0.37
TS/PH6a,2012-09-30,0.5,69.074,0.37
TS/PH6a,2012-10-02,0.5,74.070,0.45
TS/PH6a,2012-10-06,0.6,37.260,0.19
TS/PH6a,2012-10-09,0.5,37.705,0.02
TS/PH6a,2012-10-12,0.5,38.669,0.24
TS/PH6a,2012-10-15,0.5,35.217,0.16
TS/PH6a,2012-10-18,0.5,37.740,0.20
TS/PH6a,2012-10-21,0.5,36.796,0.18
TS/PH6a,2012-10-24,0.5,36.928,0.19
TS/PH6a,2012-10-27,0.5,36.542,0.16
TS/PH6a,2012-10-30,4.2,37.691,0.29
TS/PH6a,2012-11-02,7.4,40.463,0.40
TS/PH6a,2012-11-05,2.8,33.007,0.27
TS/PH6a,2012-11-08,0.9,40.820,0.25
TS/PH6a,2012-11-11,0.8,28.157,0.16
TS/PH6a,2012-11-14,0.7,27.234,0.15
TS/PH6a,2012-11-17,0.6,28.700,0.20
TS/PH6a,2012-11-20,0.6,31.302,0.15
TS/PH6a,2012-11-23,0.6,28.440,0.15
TS/PH6a,2012-11-26,3.2,31.690,0.18
TS/PH6a,2012-11-29,7.6,32.380,0.19
TS/PH6a,2012-12-02,1.6,25.111,0.16
TS/PH6a,2012-12-05,0.9,27.135,0.15
TS/PH6a,2012-12-08,0.8,31.496,0.18
TS/PH6a,2012-12-11,0.7,31.553,0.20
TS/PH6a,2012-12-12,-9999.0,35.076,0.28
TS/PH6a,2012-12-15,0.9,47.102,0.20
TS/PH6a,2012-12-18,0.8,38.565,0.14
TS/PH6a,2012-12-21,0.8,47.679,0.18
TS/PH6a,2012-12-24,0.8,43.463,0.15
TS/PH6a,2012-12-27,0.7,39.229,0.14
TS/PH6a,2012-12-30,0.8,45.847,0.16
TS/PH6a,2013-01-02,0.8,45.839,0.14
TS/PH6a,2013-01-05,0.8,50.702,0.32
TS/PH6a,2013-01-08,0.8,46.895,0.20
TS/PH6a,2013-01-11,0.8,43.377,0.23
TS/PH6a,2013-01-14,0.8,55.884,0.21
TS/PH6a,2013-01-17,0.8,64.231,0.30
TS/PH6a,2013-01-20,0.9,37.025,0.19
TS/PH6a,2013-01-23,0.9,33.741,0.22
TS/PH6a,2013-01-26,0.9,43.916,0.21
TS/PH6a,2013-01-29,0.9,46.371,0.25
TS/PH6a,2013-02-01,1.4,48.200,0.31
TS/PH6a,2013-02-04,1.0,44.468,0.28
TS/PH6a,2013-02-06,1.0,57.755,0.40
TS/PH6a,2013-02-09,7.2,48.786,0.24
TS/PH6a,2013-02-12,9.3,45.797,0.23
TS/PH6a,2013-02-15,11.9,41.207,0.21
TS/PH6a,2013-02-18,4.8,49.179,0.22
TS/PH6a,2013-02-21,1.8,62.418,0.24
TS/PH6a,2013-02-24,1.2,63.233,0.29
TS/PH6a,2013-02-27,4.1,61.554,0.40
TS/PH6a,2013-03-02,3.6,75.956,0.60
TS/PH6a,2013-03-04,1.4,78.205,0.37
TS/PH6a,2013-03-08,1.6,56.591,0.72
TS/PH6a,2013-03-11,6.1,63.387,1.14
TS/PH6a,2013-03-14,15.7,50.273,0.33
TS/PH6a,2013-03-17,13.3,55.153,-9999.00
TS/PH6a,2013-03-20,16.6,49.496,0.48
TS/PH6a,2013-03-23,17.9,47.799,0.54
TS/PH6a,2013-03-26,19.6,44.254,0.41
TS/PH6a,2013-03-29,13.4,48.386,1.67
TS/PH6a,2013-04-01,7.8,58.679,1.41
TS/PH6a,2013-04-03,10.6,63.446,2.07
TS/PH6a,2013-04-07,10.0,50.361,0.70
TS/PH6a,2013-04-10,5.9,63.543,0.47
TS/PH6a,2013-04-13,5.1,66.541,0.33
TS/PH6a,2013-04-16,5.9,67.494,0.54
TS/PH6a,2013-04-19,4.7,71.129,0.30
TS/PH6a,2013-04-22,5.6,56.875,0.33
TS/PH6a,2013-04-25,5.3,70.166,0.34
TS/PH6a,2013-04-28,8.7,71.638,0.48
TS/PH6a,2013-05-01,17.0,49.393,0.48
TS/PH6a,2013-05-04,21.9,42.883,0.48
TS/PH6a,2013-05-06,23.3,42.631,0.71
TS/PH6a,2013-05-10,20.3,52.732,0.35
TS/PH6a,2013-05-13,23.4,50.286,0.35
TS/PH6a,2013-05-16,17.8,76.376,0.81
TS/PH6a,2013-05-19,8.8,85.253,0.31
TS/PH6a,2013-05-22,5.8,87.573,0.31
TS/PH6a,2013-05-25,8.5,25.221,0.37
TS/PH6a,2013-05-28,4.0,87.004,0.33
TS/PH6a,2013-05-31,2.4,75.553,0.34
TS/PH6a,2013-06-03,1.2,64.633,0.40
TS/PH6a,2013-06-04,2.0,60.446,0.41
TS/PH6a,2013-06-07,0.9,50.611,0.16
TS/PH6a,2013-06-10,0.9,40.306,0.20
TS/PH6a,2013-06-13,0.8,51.314,0.65
TS/PH6a,2013-06-16,0.7,63.685,0.71
TS/PH6a,2013-06-19,0.8,48.096,0.29
TS/PH6a,2013-06-22,0.7,46.432,0.55
TS/PH6a,2013-06-25,0.7,49.194,0.27
TS/PH6a,2013-06-28,0.7,45.373,0.25
TS/PH6a,2013-07-01,0.7,43.639,0.26
TS/PH6a,2013-07-04,0.6,44.264,0.20
TS/PH6a,2013-07-07,0.5,42.316,0.57
TS/PH6a,2013-07-09,0.5,40.957,0.27
TS/PH6a,2013-07-12,1.0,26.861,0.95
TS/PH6a,2013-08-18,0.4,30.286,0.59
TS/PH6a,2013-08-21,0.4,34.255,0.54
TS/PH6a,2013-08-24,0.5,37.332,0.39
TS/PH6a,2013-08-27,0.4,30.836,0.39
TS/PH6a,2013-08-30,0.5,30.341,0.34
TS/PH6a,2013-09-02,0.4,32.214,0.36
TS/PH6a,2013-09-04,0.5,34.067,0.36
TS/PH6a,2013-09-07,0.3,43.634,0.28
TS/PH6a,2013-09-10,0.5,39.413,0.28
TS/PH6a,2013-09-13,0.4,40.720,0.25
TS/PH6a,2013-09-16,0.5,44.671,0.29
TS/PH6a,2013-09-19,0.5,40.879,0.23
TS/PH6a,2013-09-22,0.5,40.090,0.21
TS/PH6a,2013-09-25,0.5,37.192,0.29
TS/PH6a,2013-09-28,0.4,35.628,0.28
TS/PH6a,2013-10-01,0.4,40.686,0.23
TS/PH6a,2013-10-04,0.4,35.258,0.32
TS/PH6a,2013-10-07,0.4,37.321,0.24
TS/PH6a,2013-10-10,0.4,34.159,0.25
TS/PH6a,2013-10-13,0.4,38.154,-9999.00
TS/PH6a,2013-10-16,0.4,35.787,0.32
TS/PH6a,2013-10-19,0.8,42.979,0.27
TS/PH6a,2013-10-22,1.6,39.326,0.25
TS/PH6a,2013-10-25,0.4,36.933,0.34
TS/PH6a,2013-10-28,0.4,46.294,0.18
TS/PH6a,2013-10-29,0.4,40.552,0.18
TS/PH6a,2013-11-01,0.4,32.136,0.18
TS/PH6a,2013-11-04,0.4,28.423,0.18
TS/PH6a,2013-11-07,0.4,34.609,0.14
TS/PH6a,2013-11-10,0.4,32.811,0.20
TS/PH6a,2013-11-12,0.4,36.813,0.20
TS/PH6a,2013-11-15,0.4,25.761,0.13
TS/PH6a,2013-11-18,1.0,33.045,0.12
TS/PH6a,2013-11-21,7.5,33.547,0.17
TS/PH6a,2013-11-24,3.7,41.593,0.81
TS/PH6a,2013-11-27,0.7,29.871,0.29
TS/PH6a,2013-11-30,0.4,22.871,0.17
TS/PH6a,2013-12-03,0.4,26.224,0.14
TS/PH6a,2013-12-06,0.6,41.367,0.80
TS/PH6a,2013-12-09,0.4,25.997,0.29
TS/PH6a,2013-12-12,0.4,29.581,0.35
TS/PH6a,2013-12-15,0.4,28.043,0.18
TS/PH6a,2013-12-17,0.4,28.009,0.23
TS/PH6a,2013-12-20,0.4,24.109,0.19
TS/PH6a,2013-12-23,0.4,32.702,0.24
TS/PH6a,2013-12-26,0.4,26.789,0.19
TS/PH6a,2013-12-29,0.4,27.348,0.17
TS/PH6a,2014-01-01,0.4,29.529,0.24
TS/PH6a,2014-01-31,0.5,40.541,0.25
TS/PH6a,2014-02-03,0.5,38.127,0.24
TS/PH6a,2014-02-05,0.5,37.903,0.26
TS/PH6a,2014-02-08,0.5,39.180,0.40
TS/PH6a,2014-02-11,0.5,43.386,0.38
TS/PH6a,2014-02-14,0.5,43.678,0.33
TS/PH6a,2014-02-17,0.5,42.310,0.27
TS/PH6a,2014-02-20,0.5,39.736,0.26
TS/PH6a,2014-02-23,0.5,47.305,0.33
TS/PH6a,2014-02-26,0.5,47.434,0.32
TS/PH6a,2014-03-01,0.7,44.518,0.35
TS/PH6a,2014-03-04,0.6,47.369,0.34
TS/PH6a,2014-03-07,0.9,51.149,0.31
TS/PH6a,2014-03-10,0.8,49.860,0.40
TS/PH6a,2014-03-13,1.9,52.786,0.45
TS/PH6a,2014-03-16,1.3,43.971,0.28
TS/PH6a,2014-03-19,4.2,41.711,0.32
TS/PH6a,2014-03-22,2.6,62.769,-9999.00
TS/PH6a,2014-03-25,1.2,48.022,0.32
TS/PH6a,2014-03-28,0.9,48.074,0.42
TS/PH6a,2014-03-31,2.3,52.749,0.37
TS/PH6a,2014-04-03,1.7,55.300,0.32
TS/PH6a,2014-04-06,1.3,55.923,0.08
TS/PH6a,2014-04-09,6.3,55.352,0.48
TS/PH6a,2014-04-12,2.4,58.146,0.43
TS/PH6a,2014-04-15,4.8,61.024,0.57
TS/PH6a,2014-04-16,12.3,53.327,0.81
TS/PH6a,2014-04-19,16.0,61.542,0.96
TS/PH6a,2014-04-22,18.8,45.375,0.60
TS/PH6a,2014-04-25,23.1,40.268,0.36
TS/PH6a,2014-04-28,25.5,41.377,0.42
TS/PH6a,2014-05-01,26.6,39.296,0.42
TS/PH6a,2014-05-04,27.1,35.177,0.46
TS/PH6a,2014-05-06,25.4,42.885,0.60
TS/PH6a,2014-05-10,26.3,34.988,0.32
TS/PH6a,2014-05-13,25.7,40.216,0.58
TS/PH6a,2014-05-16,26.5,47.612,0.88
TS/PH6a,2014-05-19,25.0,40.462,0.32
TS/PH6a,2014-05-22,23.2,53.289,0.40
TS/PH6a,2014-05-25,26.6,43.033,0.37
TS/PH6a,2014-05-28,29.6,48.169,0.54
TS/PH6a,2014-05-31,30.9,32.694,0.35
TS/PH6a,2014-06-03,31.7,34.007,0.74
TS/PH6a,2014-06-06,31.6,39.938,0.67
TS/PH6a,2014-06-09,33.4,36.939,0.66
TS/PH6a,2014-06-11,28.1,32.833,0.74
TS/PH6a,2014-06-14,31.7,43.529,0.29
TS/PH6a,2014-06-17,32.0,44.723,0.36
TS/PH6a,2014-06-20,33.3,47.226,0.24
TS/PH6a,2014-06-23,31.2,43.691,0.35
TS/PH6a,2014-06-26,30.0,37.565,0.29
TS/PH6a,2014-06-29,29.3,52.080,0.28
TS/PH6a,2014-07-02,31.1,44.270,0.30
TS/PH6a,2014-07-05,34.8,45.490,0.29
TS/PH6a,2014-07-08,32.4,48.608,0.32
TS/PH6a,2014-07-11,24.1,72.888,0.33
TS/PH6a,2014-07-14,13.8,106.648,0.33
TS/PH6a,2014-07-16,10.0,90.782,0.35
TS/PH6a,2014-07-19,7.3,72.847,0.16
TS/PH6a,2014-07-22,5.5,64.972,0.20
TS/PH6a,2014-07-25,3.7,53.316,0.11
TS/PH6a,2014-07-28,3.0,51.682,0.17
TS/PH6a,2014-07-31,2.8,54.800,0.19
TS/PH6a,2014-08-03,2.8,58.525,0.16
TS/PH6a,2014-08-06,2.7,52.745,0.16
TS/PH6a,2014-08-09,2.3,56.093,0.19
TS/PH6a,2014-08-12,2.1,60.660,0.19
TS/PH6a,2014-08-14,1.9,62.826,0.50
TS/PH6a,2014-08-17,1.8,51.191,0.20
TS/PH6a,2014-08-20,1.7,53.894,0.10
TS/PH6a,2014-08-23,1.8,51.191,0.10
TS/PH6a,2014-08-26,2.0,51.237,0.13
TS/PH6a,2014-08-29,4.5,52.339,0.11
TS/PH6a,2014-09-01,11.1,58.721,0.16
TS/PH6a,2014-09-04,3.5,52.623,0.12
TS/PH6a,2014-09-07,2.5,55.517,0.14
TS/PH6a,2014-09-10,2.5,55.505,0.13
TS/PH6a,2014-09-11,3.0,56.455,0.23
TS/PH6a,2014-09-14,1.8,56.879,0.15
TS/PH6a,2014-09-17,1.5,52.883,0.20
TS/PH6a,2014-09-20,1.4,45.525,0.14
TS/PH6a,2014-09-23,1.3,48.705,0.15
TS/PH6a,2014-09-26,1.1,43.391,0.12
TS/PH6a,2014-09-29,1.1,45.406,0.25
TS/PH6a,2014-10-02,1.3,46.010,0.13
TS/PH6a,2014-10-05,1.4,48.828,0.20
TS/PH6a,2014-10-08,1.5,50.902,0.21
TS/PH6a,2014-10-09,1.0,53.028,0.26
TS/PH6a,2014-10-12,1.4,46.377,0.20
TS/PH6a,2014-10-15,1.3,50.090,0.20
TS/PH6a,2014-10-18,1.3,50.372,0.20
TS/PH6a,2014-10-21,1.3,47.885,0.21
TS/PH6a,2014-10-24,1.1,47.542,0.24
TS/PH6a,2014-10-27,1.0,39.393,0.19
TS/PH6a,2014-10-30,1.0,38.891,0.16
TS/PH6a,2014-11-02,1.0,45.626,0.25
TS/PH6a,2014-11-05,0.9,50.529,0.31
TS/PH6a,2014-11-08,1.6,48.497,0.22
TS/PH6a,2014-11-11,5.8,62.311,0.21
TS/PH6a,2014-11-14,1.5,46.626,0.26
TS/PH6a,2014-11-17,1.3,45.361,0.20
